,title,excerpt,commentCount,likeCount,topics,forumName,gender,school,totalCommentCount
0,#分享 戲劇性拉抬😳,0510盤後分析今日真的是戲劇性演出早盤在新台幣由貶轉升後股市就不見低點一路向上拉升留了300點的下引線暫時獲得喘息空間但仍需注意週三公佈的CPI數據盤面焦點今日強勢族群在電子類股,0,3,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,0
0,#分享 台股當沖失敗者只會拿難度來當藉口 但我只用戰術來改變當方法,剛剛第一輪Round 1只有三檔只有940萬成交量這時候14萬已經可以先出清了 所以第二輪只有神準可以買回 所以將來補進會多消耗掉一些成交量 因此今天神準產生了38的兩輪效果 但最重要的是我,3,2,['當沖'],股票,M,瑪姬愛河（德國人）,3
0,05/10 台股收盤指數, 大盤收盤統計 加權指數160617  1278008櫃買指數19234  135071台股成交金額256081 億今日漲幅榜代號  股名  漲幅,0,0,"['台股', '今日台股']",股票,D,巴菲特 Bot 零號機,0
0,#請益 大家都賠多少啦~,今天台股開盤又噴掉將近三百點原本小妹我已經來到公司頂樓準備迎接下一生沒想到後來大盤指數慢慢往上拉最後還小幅上漲死守萬六雖然負損益沒有再持續擴大不過從各股股價從兩個月前的高點到現在幾乎也都噴,153,260,"['投資', '股票', '理財', '台股', '美股']",股票,F,輔仁大學,273
0,#其他 在不久的將來臺灣真的有可能會發生戰爭嗎…？,最近台股一直跌我群創套好久了啊剩下的幾檔也都是綠油油一片有人叫我如果有賺就趕快賣掉了接下來台股即將崩盤會引發失業潮和經濟大蕭條我個人是覺得應該不會那麼誇張啦但近幾個月股市可能會很慘就是,39,11,"['臺灣', '戰爭', '股票']",股票,F,中國文化大學,62
0,#分享 確診數 VS 薪水,高雄的朋友工作未滿3年的有沒有人跟我一樣薪水還是比今日確診數高的啊不怕 繼續抄底買股等確診數超過月薪再停買,1,0,"['確診', '薪水']",股票,M,國立高雄大學,1
0,#請益 反油高套怎麼辦？,反油卡106640宜改成何操作策略,3,0,"['請益', '股票', '投資', '理財', '韭菜']",股票,M,老人,3
0,#分享 不用等美股打第四節，台股自己當先發，止跌訊號出現！,今天真的出現震撼教育早上9945 讓子彈飛一會兒1殺 台股美股雙雙跌破大頭部頸線的恐慌2殺 融資斷頭殺完後還是得看有沒有佛心主力願意出手救救台灣股民配合小道瓊是漲的終於打了一根,6,9,"['台股', '股市', '技術分析', '大盤', '盤勢分析']",股票,F,Julie,11
0,#分享 【台股操底實誌：第2波首次】Date 2022/5/10, 註具體操底標的策略及紀錄請參考前幾則同圖文章 註具體操底標的策略及紀錄請參考前幾則同圖文章 註具體操底標的策略及紀錄請參考前幾則同圖文章現在時間下午1點7分大盤指數1,1,2,"['投資', '股票', '理財', '0050', '台股']",股票,M,YEEown,1
0,#分享 一起討論一下0050平均價格,目前0050已經攤到平均價格128 9張750股你們的呢,20,17,"['分享', '討論', '價格', '0050', 'ETF']",股票,M,喝可樂,37
0,#請益 先還學貸還是先存股?,最近遇到這問題在想說是要先還學貸還是先投資呢打算存股雖然學貸利息很低但是會有點心理壓力不過大部分人好像都建議可以投資畢竟存股的報酬率VS學貸利息 前者一班來說還是比較高的不知道大家有沒,14,1,[],股票,M,東海大學,18
0,#分享 最強分析師郭哲榮,最近哲哲的表現有目共睹大家找到財富密碼了嗎最強投資長的名號不容挑戰這邊是這周的績效時刻注意星期五折折的最新持股讓你賺飽飽至於最後一檔選龍巖的原因留給大家去思考,18,13,"['投資', '股票', '分析師', '台股', '分享']",股票,M,國立高雄第一科技大學,23
0,#新聞 此帳號是股票代操詐騙 已報警 也還是沒用 粉絲人數一直增加陸續也有人一直被騙 拜託各位用力分享 別把辛苦的錢給騙了,,2,0,"['詐騙', '報警', '帳號', '股票', '投資']",股票,M,steven0077,6
0,#請益 有人知道國泰哪時候要公佈財報嗎？,同題,2,1,"['國泰', '財報', '股票', '理財']",股票,M,荒謬本人,4
0,#分享 割的剛剛好就好 不要踏空‼️,最好的止盈位已經出場要有一個認知你現在所獲利的就是那些逆勢操作抄底的人的皮獲利是一回事思考或許更為重要你要知道你每一張的獲利都是帶血的失敗為成功之母如果你不願意接受失敗就應,0,6,"['投資', '股票', '理財', '台股', '股市']",股票,M,只會分析的泰瑞,0
0,#請益 想問捷波（6161）這支股票,不知道板上有沒有人跟我買同一檔想問一下為何他的營收狀況不錯有持續年增且年增率也滿不錯的獲利狀況不錯2022Q1有超過2021Q1配息狀況不錯今年股利3元目前殖利率接近10可為什麼,4,2,"['請益', '股票']",股票,M,國立臺灣師範大學,6
0,#其他 5/10 安慰文,跌破萬六每一天都是新低點日行一善安慰安慰大家不賣就不算賠我只想問台積電510還可以買嗎還是還會低我就再等等,21,17,"['安慰', '股市', '股票', '台積電']",股票,M,國立嘉義大學,27
0,#請益 美國股市請益,目前手上有CANO 8塊左右買入佔20CCL 24塊左右買入佔40Pltr  22塊左右買入佔40個人認為以上三支 遲早會回去的好奇你們怎麼看呢,2,1,"['投資', '理財', '股票', '美股', '股市']",股票,M,國立臺北科技大學,2
0,#其他 越放虧越多🥹,該認賠出清嗎有機會反彈嗎,71,46,"['投資', '股票']",股票,F,正修科技大學,112
0,#分享 美股跌破大頭部，築底失敗，慎防台股美股大修正!,不論是美股還是台股都往了最不希望發生的方向前進跌破頭部大頸線築底失敗這是已經做一年的大頭部要注意向下修正的空間還很多上週雖然有拍影片教學要怎麼保握反彈的機會也有放在版上分享不過沒,1,5,"['美股', '台股', '盤勢分析', '股市', '技術分析']",股票,F,Julie,2
0,#分享 今日大盤分享,首先要請大家看一下費半指數再請大家看下BTC走勢假如有玩加密貨幣的人不難發現BTCETH跟美股四大指數的連動關係會造成這種因素原因是國外很多基金進場加密貨幣市場基金根據美股市場做的調動,2,5,"['分享', '投資', '股票', '理財', '股市']",股票,M,理組文科生,5
0,#分享 5/10 盤前重點整理,各位同學早上好一日之計在於晨透過新聞內容掌握目前趨勢走向並透過利多利空消息掌握風險每天重新審視自己目前的持股美股四大指數收盤數據道瓊工業指數大跌65367點或199 來到3224,1,15,"['投資', '股票', '理財', '台股', '股市']",股票,M,練股功,1
0,#標的 長期存股,股市新手剛辦證券戶想要長期定期定額股票520年 想請問大家有什麼推薦長期穩定成長報酬率佳的股票我目前打算每個月006208跟00878各7000大家覺得這樣可以嗎還是有更好的選擇,5,5,"['存股', '定存股', '股票', 'ETF']",股票,M,韭菜,24
0,#請益 可憐我這小韭菜,各位先進小弟是這兩年才入場買股票期間也做過不少功課產業跟技術也有認真研究想走價值投資路線但今年真的崩到我有點受不了了如圖新唐是前幾天入手看準投信近期大量持有60分k金交5日線強勢上,47,19,"['股票', '投資', '請益', '台股']",股票,M,韭菜好好吃,87
0,#分享 這2天將是短線低點,美股真的是鐵了心要砸盤納斯達克和費半至高點回落皆已達35市場最怕的就是不確定因素週三公佈的CPI數據至關重要如果優於預期將有機會贏來一波的反彈在空頭市場中的反彈力度都會非常強勁尤其科技股,8,11,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,18
0,#請益 期貨開戶,小弟本身為奈米戶徵求期貨營業員地點中永和or線上券商不限但希望有程式交易軟體條件1 提供大台小台op股期小台股期20以下2 提供可出入金之銀行再請各位大大指教了,9,0,"['期貨', '開戶', '請益']",股票,M,國立臺灣大學,9
0,#請益 龍巖一直漲？,龍巖是今年還算強勢的股票想問有人知道有什麼利多嗎,39,38,"['龍巖', '股票']",股票,M,國立中山大學,86
0,#分享,,0,1,"['分享', '股票', '資訊']",股票,M,國立成功大學,0
0,#其他 明天又炸了各位,睡前開美股起來看一下ok公園我來了,15,15,"['股票', '美股', '台股']",股票,M,國立中山大學,22
0,#請益 #請益 關於英濟,請問各位大大有人有研究英濟的嗎是該放生了還是繼續持有呢,1,1,"['請益', '投資', '理財', '股票']",股票,M,安安你好,1
0,#分享 5/9 強勢族群&財經新聞,59強勢族群財經新聞今天跟朋友出去吃拾七其實之前一直都有聽過還不錯不過都沒什麼機會吃到整體體驗還不錯感覺菜盤蠻有水準肉盤品質也還行點了豬肉牛肉都還算是符合她的價格吧鍋底選的,0,7,"['財經', '新聞', '台股', '美股', '新手']",股票,M,happytrade22,0
0,#分享 淺談大盤&殺蟑理論,今天大盤小跌359點但是內容很紮實從元旦連假後很多股票就已經開始趨勢反轉為下行趨勢尤其是電子股幾乎買什麼套什麼有些股票更兇險的做出假突破騙進一堆散戶再來個倒V型反轉如果手上還有去年底抱,3,11,"['台股', '融資', '大盤', '蟑螂', '台積電']",股票,M,東吳大學,6
0,#分享 破除買賣股票的迷思,想想自己踏入股市也快10年 嘗試過各種技術分析看法人買賣分析股票基本面新聞盯盤等等方式 但很多時候都是賺少賠多 但每一次賠錢或是手賤 自己就會反省紀錄 以下僅僅是我操作的一些心得 希望給股海的,15,173,"['股票', '韭菜']",股票,M,楓葉,32
0,#其他 連續幾天大盤連跌，你的股票操作,連續幾天大盤連跌你的股票操作Option 1 出清持股即時停損Option 2 逢低加碼富貴險中求Option 3 一張不賣奇蹟自來,8,4,"['大盤', '股票', '台股', '股市']",股票,M,國立政治大學,10
0,#標的 開發金,為什麼開發金比其他金融股摔的更慘而且沒有止跌的跡象均價1867是不是沒救惹應該放著等五年還是直接停損呢,45,27,"['投資', '股票', '理財', '台股', '股市']",股票,F,國立臺中科技大學,116
0,#請益 請問玉山金好嗎,最近剛買入零股玉山金15股不知道好不好我是看了很久買的,31,4,"['請問', '玉山', '股票', '台股']",股票,F,Emily,38
0,#分享 造紙行業,木漿可能斷供俄羅斯歐洲因能源不足冬天將關閉造紙行業中國紙漿期貨突破盤整區創新高追蹤名單士紙  070正隆  045華紙  085寶隆 永豐餘  055榮,4,1,"['標的', '行業']",股票,M,僑光科技大學,8
0,#分享 5/9 免費解個股,更請各位不要問可不可以買多少錢可以買的問題唷每個人人操作的週期不同主要看自己操作波段短線長線也可能我現在說可以買但漲了我跑掉了你沒跑掉這樣就害你套牢了韭菜就是都這樣被收割的買,45,5,"['免費', '分享', '股票', '理財', '台股']",股票,F,國立成功大學,100
0,#分享 5/9 持續大跌 快進快出拚手速,七公盤後會將當日開盤前的大盤分析及三檔當沖精選放上來跟大家一起檢視及學習七公認為不論當沖隔日沖波段存股只要能賺錢都是好的交易方式沒有永遠的贏家也沒有永遠虧錢的人有好的機會七公也是會留,0,5,"['投資', '股票', '台股', '股市', '當沖']",股票,M,股市洪七公,0
0,#請益 戰爭結束股市就會向上噴?,台股今天下跌三百多點指數收在16048勉強還收在萬六之上這次大盤走弱最主要的利空是FED升息戰爭導致的通膨狀況以及遙遙無期的停戰假設戰爭突然結束股市就會向上噴嗎還是說俄烏帶來的全球經濟衝擊,19,62,"['戰爭', '結束', '股市', '投資', '股票']",股票,M,國立成功大學,34
0,#請益 [請益] 該空還是該存股 ...,這陣子不管大中小型股幾乎多數都綠邦邦這陣子小小做空一些個股也有賺到點便當錢只是近期在思考再空下去還有多少肉嗎還是差不多可以轉收一點長期存股用的ETF,6,3,[],股票,F,東吳大學,10
0,#請益 請問有什麼標的推薦,選擇工具股票期貨選擇權股期預算槓桿開到50萬目標波段操作能賺10萬可接受虧損上限數每個標的一口虧損10因為小弟覺得我好像韭菜當初金融股暴跌停損沒設好噴了3萬目前,5,2,[],股票,M,漫遊在月亮的光影,6
0,#請益 元富證卷 網路開戶必要性,可以請問意見嗎 我家人現在是用元富證券操作股票只是是打電話去買賣的最近想辦網路服務不知道需不需要呢 還是有推薦的公司軟體跟銀行操作比較好先謝了,17,5,"['證卷', '網路', '開戶', '股票', '理財']",股票,M,aaaaa66666,18
0,#其他 我知道因為疫情的關係，金融股還會在下跌。,那中鋼那種適合存股嗎,8,6,[],股票,M,正修科技大學,21
0,#請益 想靠股利移民了,今年36了感覺人生過了一半了身體因為遺傳疾病越來越不好想退休了最近月股票市價從 2700萬跌到 2485萬股利一年約可領 90萬希望搬到物價比較低的國家娶妻生子成家求推薦本來要去烏克,83,99,"['股利', '移民', '投資', '股票', 'ETF']",股票,M,不想努力,273
0,#標的 5/9大盤盤後,315後數據外資多空單股指期貨多單增1535空單平倉75累積多單12960空單8802股票期貨多單增62空單增5121累積16457多單79851空單選擇權賣權增354,3,7,"['標的', '大盤', '股票']",股票,M,asds,23
0,#分享 0509盤後分析,盤後分析今日加權指數下跌360點再創波段新低量能依舊沒有放大下跌無量近期的緩跌造成多數人持股套牢且不願惜售這將造成上方壓力更加沈重新台幣也持續重貶至298兌1美元或許這禮拜就有機會看,0,2,"['投資', '股票', '理財', '台積電', '台股']",股票,M,  ,0
